"_Antwort-ID";"Resume-Code";"Start";"Datum und Zeit";"Teilnahmestatus";"1. Mein Geschlecht...";"2. Mein Lebensalter in Jahren ist...";"3. Das Bundesland in dem ich Prüfungen durchführe ist...";"Baden-Württemberg";"Bayern";"Berlin";"Brandenburg";"Bremen";"Hamburg";"Hessen";"Mecklenburg-Vorpommern";"Niedersachsen";"Nordrhein-Westfalen";"Rheinland-Pfalz";"Saarland";"Sachsen";"Sachsen-Anhalt";"Schleswig-Holstein";"Thüringen";"4. Meine Beschäftigungszeit als Prüfer/in beträgt...";"5. Mein Beschäftigungsverhältnis ist...";"Angestellte/r in der Verwaltung";"Beamte/r in der Verwaltung";"Angestellte/r in einer Rettungsdienstschule";"Honorarkraft";"Textfeld";"6. Meine höchste medizinische Qualifikation ist...";"keine medizinische Qualifikation";"Rettungsassistent/in";"Notfallsanitäter/in";"(Not-) ärztliche Qualifiaktion";"Textfeld";"7. Meine höchste pädagogische Qualifikation ist...";"keine pädagogische Qualifikation";"Lehrrettungsassistent/in";"Praxisanleitende Notfallsanitäter/in";"Bildungswissenschaftler/in, Pädagoge/in, Erziehungswissenschaftler/in";"Textfeld";"8. Meine Tätigkeit als Prüfer/in beträgt...";"9. Die Anzahl meiner Prüfungen ist...";"Ergänzungsprüfungen";"Vollprüfungen";"10. Ich bin als Vorsitz einer Prüfungskommission eingesetzt...";"11. Die Ergänzungsprüfung empfinde ich als...";"12. Den Schwierigkeitsgrad der Ergänzungsprüfungen empfinde ich als...";"13. Den zeitlichen Rahmen der Ergänzungsprüfungen empfinde ich als...";"14. Die inhaltliche Vorbereitung auf die Ergänzungsprüfungen empfinde ich als...";"15. Die methodische Vorbereitung auf die Ergänzungsprüfungen empfinde ich als...";"16. Meine Anmerkungen zur Vorbereitung und Durchführung der Ergänzungsprüfungen...";"17. Die Vollprüfungen empfinde ich als...";"18. Den Schwierigkeitsgrad der Vollprüfungen empfinde ich als...";"19. Den zeitlichen Rahmen der Vollprüfungen empfinde ich als...";"20. Die inhaltliche Vorbereitung auf die Vollprüfungen empfinde ich als...";"21. Die methodische Vorbereitung auf die Vollprüfungen empfinde ich als...";"22. Meine Anmerkungen zur Vorbereitung und Durchführung der Vollprüfung...";"23. Nicht bestanden wurden die Ergänzungsprüfungen in den Prüfungsteilen...";"Mündliche Prüfung";"Praktische Prüfung Teil internistische Notfälle";"Praktische Prüfung Teil traumatologische Notfälle";"24. Nicht bestanden wurden die Vollprüfungen in den Prüfungsteilen...";"Schriftliche Prüfung Teil 1";"Schriftliche Prüfung Teil 2";"Schriftliche Prüfung Teil 3";"Mündliche Prüfung";"Praktische Prüfung Teil Reanimation";"Praktische Prüfung Teil internistische Notfälle";"Praktische Prüfung Teil traumatologische Notfälle";"Praktische Prüfung Teil sonstige Notfälle";"25. Welche Gründe haben Ihrer Meinung nach zum Nichtbestehen von Prüfungen geführt?";"26. Nach absolvierter Prüfung erlebe ich die/der/das...";"Fachwissen";"Gewichtung";"Struktur";"Gewichtung";"Verantwortung";"Gewichtung";"Können";"Gewichtung";"Pflichtgefühl";"Gewichtung";"Sorgfalt";"Gewichtung";"Ansehen";"Gewichtung";"Selbstbewusstsein";"Gewichtung";"NA's wissen Teilweuse nicht was NFS dürfen und Müssen .";"Gewichtung";"Rechtliche Unsicherheit";"Gewichtung";"´habe ich ausversehen angeklickt";"Gewichtung";"qualitative Steigerung Rettungsdienst";"Gewichtung";"glivliv";"Gewichtung";"xytxtx";"Gewichtung";"Aufgaben";"Gewichtung";"Weitblick";"Gewichtung";"keine";"Gewichtung";"....";"Gewichtung";"Methodenkompetenz gesamt";"Gewichtung";"Akzeptanz ggü der Ärzteschaft";"Gewichtung";"haken geht nicht mehr raus";"Gewichtung";"Vorbildfunktion";"Gewichtung";"Kommuniziere";"Gewichtung";"Einkommen";"Gewichtung";"G";"Gewichtung";"Berufliche Qualifikation";"Gewichtung";
"28498708";"2ec3a87";"26.09.2016 11:03";"26.09.2016 11:03";"teilgenommen, aber noch nicht beendet";"weiblich";"zwischen 41 und 50";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28534185";"cf36eec";"27.09.2016 11:23";"27.09.2016 11:28";"teilgenommen und beendet";"weiblich";"zwischen 41 und 50";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"Teilzeit (weniger als 50%)";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"1";"";"";"";"";"zwischen 1 und weniger als 5 Jahren";"";"1";"0";"nein";"80";"30";"40";"50";"50";"";"50";"50";"50";"50";"50";"";"";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"2";"67%";"1";"67%";"2";"67%";"2";"100%";"2";"100%";"1";"100%";"2";"33%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28534699";"eea2d9b";"27.09.2016 11:42";"27.09.2016 11:42";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 41 und 50";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28595756";"3a40753";"29.09.2016 11:28";"29.09.2016 11:28";"teilgenommen, aber noch nicht beendet";"weiblich";"zwischen 21 und 30";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28595776";"c905653";"29.09.2016 11:29";"29.09.2016 11:33";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 31 und 40";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"Vollzeit (100%)";"";"";"";"";"1";"";"";"";"";"1";"";"";"";"";"1";"";"";"";"zwischen 1 und weniger als 5 Jahren";"";"1";"0";"nein";"30";"70";"20";"20";"20";"";"50";"70";"30";"20";"20";"";"";"";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28612679";"68e8cdf";"29.09.2016 23:13";"29.09.2016 23:14";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 41 und 50";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28669276";"1ec470b";"03.10.2016 14:33";"03.10.2016 14:34";"teilgenommen, aber noch nicht beendet";"weiblich";"zwischen 41 und 50";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"Teilzeit (weniger als 50%)";"";"1";"";"";"";"";"";"";"1";"";"";"";"";"1";"";"";"";"";"zwischen 5 und weniger als 10 Jahren";"";"";"";"nein";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28669431";"582534b";"03.10.2016 14:39";"03.10.2016 14:39";"teilgenommen, aber noch nicht beendet";"";"zwischen 31 und 40";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28669624";"b821854";"03.10.2016 14:47";"03.10.2016 14:49";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 21 und 30";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"Vollzeit (100%)";"";"1";"";"";"1";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"weniger als 1 Jahr";"";"0";"0";"nein";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28669780";"3df0864";"03.10.2016 14:53";"03.10.2016 14:53";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 31 und 40";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28669813";"559c501";"03.10.2016 14:54";"03.10.2016 14:54";"teilgenommen, aber noch nicht beendet";"weiblich";"zwischen 31 und 40";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28669848";"b2605ae";"03.10.2016 14:56";"03.10.2016 14:56";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 31 und 40";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28670113";"b88c28c";"03.10.2016 15:07";"03.10.2016 15:10";"teilgenommen und beendet";"männlich";"zwischen 21 und 30";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Vollzeit (100%)";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"zwischen 1 und weniger als 5 Jahren";"";"2";"3";"nein";"60";"90";"20";"80";"80";"";"30";"60";"0";"20";"40";"";"";"1";"";"1";"";"";"";"1";"1";"";"";"1";"";"";"";"2";"";"1";"";"3";"";"3";"";"3";"";"2";"";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28671374";"2057f57";"03.10.2016 16:00";"03.10.2016 16:05";"teilgenommen und beendet";"männlich";"zwischen 41 und 50";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"Teilzeit (weniger als 50%)";"";"";"";"1";"1";"";"";"";"";"1";"";"";"";"";"1";"1";"";"";"zwischen 5 und weniger als 10 Jahren";"";"5";"1";"nein";"20";"50";"20";"70";"30";"";"30";"50";"30";"60";"40";"";"";"";"1";"1";"";"";"";"";"";"";"1";"1";"1";"";"";"2";"67%";"1";"100%";"1";"67%";"1";"67%";"2";"67%";"2";"67%";"2";"67%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28671483";"5f3cf67";"03.10.2016 16:03";"03.10.2016 16:07";"teilgenommen und beendet";"männlich";"zwischen 31 und 40";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"Teilzeit (weniger als 50%)";"";"";"";"";"1";"";"";"";"";"1";"";"";"";"";"";"";"1";"";"zwischen 1 und weniger als 5 Jahren";"";"14";"1";"nein";"10";"90";"0";"20";"50";"";"10";"90";"70";"20";"30";"";"";"1";"1";"1";"";"";"";"";"";"";"";"1";"";"";"";"1";"100%";"2";"67%";"1";"100%";"1";"100%";"2";"100%";"3";"33%";"2";"67%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28671852";"d782b92";"03.10.2016 16:18";"03.10.2016 16:19";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 31 und 40";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28672015";"f16a4b2";"03.10.2016 16:26";"03.10.2016 16:29";"teilgenommen und beendet";"weiblich";"zwischen 31 und 40";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"Teilzeit (weniger als 50%)";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"1";"";"";"";"";"zwischen 1 und weniger als 5 Jahren";"";"2";"1";"nein";"40";"40";"60";"60";"70";"";"50";"60";"70";"70";"70";"";"";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"1";"33%";"2";"33%";"3";"33%";"3";"33%";"3";"33%";"2";"67%";"2";"33%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28672280";"e891a4e";"03.10.2016 16:36";"03.10.2016 16:39";"teilgenommen und beendet";"männlich";"zwischen 31 und 40";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"Vollzeit (100%)";"";"1";"";"";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"zwischen 1 und weniger als 5 Jahren";"";"3";"0";"nein";"50";"50";"20";"30";"30";"";"50";"50";"50";"50";"50";"";"";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"2";"67%";"3";"67%";"2";"67%";"2";"67%";"2";"67%";"3";"67%";"2";"67%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"67%";"";"";"";"";"";"";"";"";
"28672744";"8a2da2b";"03.10.2016 16:54";"03.10.2016 16:54";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 51 und 60";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28676356";"5806f53";"03.10.2016 19:54";"03.10.2016 19:55";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 31 und 40";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28677522";"afc0c38";"03.10.2016 20:48";"03.10.2016 20:48";"teilgenommen, aber noch nicht beendet";"weiblich";"zwischen 31 und 40";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28678664";"bea3572";"03.10.2016 21:33";"03.10.2016 21:34";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 31 und 40";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28678866";"0e7518b";"03.10.2016 21:41";"03.10.2016 21:41";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 31 und 40";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28679600";"39fa1fd";"03.10.2016 22:12";"03.10.2016 22:13";"teilgenommen, aber noch nicht beendet";"weiblich";"zwischen 21 und 30";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28695592";"0c6bcb3";"04.10.2016 14:26";"04.10.2016 14:27";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 21 und 30";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28713051";"e1257b8";"04.10.2016 23:42";"04.10.2016 23:42";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 21 und 30";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28758891";"7765b17";"06.10.2016 17:47";"06.10.2016 17:48";"teilgenommen, aber noch nicht beendet";"weiblich";"zwischen 41 und 50";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28759135";"65d952a";"06.10.2016 17:55";"06.10.2016 17:58";"teilgenommen und beendet";"männlich";"zwischen 41 und 50";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"Teilzeit (weniger als 50%)";"";"";"";"";"1";"";"";"";"";"1";"";"";"";"";"";"";"1";"";"zwischen 1 und weniger als 5 Jahren";"";"3";"1";"nein";"20";"20";"20";"30";"40";"";"30";"70";"20";"20";"20";"";"";"1";"";"1";"";"";"";"";"1";"1";"";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28759267";"d11cdcc";"06.10.2016 18:00";"06.10.2016 18:00";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 21 und 30";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28761018";"b1d1959";"06.10.2016 18:56";"06.10.2016 19:03";"teilgenommen und beendet";"männlich";"zwischen 41 und 50";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"Vollzeit (100%)";"";"1";"";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"zwischen 20 und weniger als 25 Jahren";"";"22";"4";"ja";"20";"70";"60";"30";"50";"";"30";"70";"60";"50";"60";"";"";"1";"1";"";"";"";"1";"";"1";"";"1";"";"";"";"";"2";"67%";"1";"100%";"3";"67%";"1";"100%";"2";"67%";"2";"67%";"3";"67%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28762853";"4bf648f";"06.10.2016 19:54";"06.10.2016 19:58";"teilgenommen und beendet";"männlich";"zwischen 41 und 50";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"Teilzeit (weniger als 50%)";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"1";"";"";"";"";"zwischen 5 und weniger als 10 Jahren";"";"10";"0";"nein";"10";"10";"80";"80";"80";"";"20";"20";"60";"40";"40";"";"";"1";"1";"1";"";"";"";"";"1";"";"1";"1";"1";"";"";"3";"";"3";"";"3";"";"3";"";"3";"";"3";"";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28779743";"811a683";"07.10.2016 12:29";"07.10.2016 12:33";"teilgenommen und beendet";"männlich";"zwischen 21 und 30";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"Vollzeit (100%)";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"weniger als 1 Jahr";"";"15";"5";"ja";"80";"80";"100";"90";"80";"";"80";"80";"90";"90";"90";"";"";"1";"1";"";"";"1";"1";"1";"1";"";"1";"";"1";"";"";"3";"67%";"3";"100%";"2";"67%";"2";"67%";"3";"67%";"3";"0%";"4";"0%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28829286";"245d50f";"10.10.2016 10:56";"10.10.2016 10:56";"teilgenommen, aber noch nicht beendet";"weiblich";"zwischen 21 und 30";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28829368";"14aeb49";"10.10.2016 10:58";"10.10.2016 10:58";"teilgenommen, aber noch nicht beendet";"weiblich";"zwischen 21 und 30";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Berufssoldat";"";"";"";"";"";"";"";"";"";"";"";"";"weniger als 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28894126";"f7267dc";"12.10.2016 07:18";"12.10.2016 07:19";"teilgenommen, aber noch nicht beendet";"männlich";"zwischen 21 und 30";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
