evaluation_number,source_file,timestamp_raw,filled_feedbacks,questions_count,item_index,question_text,n,mean_exported
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,5,2.2
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,10,ch komme thematisch mit.,5,2.0
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,5,2.6
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",5,2.4
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,13,Ich kann mir die neuen Themen gut merken.,5,2.4
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",5,2.4
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,5,2.0
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",5,2.4
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,5,2.2
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,4,2.2
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,4,2.0
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,4,1.6
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",4,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",4,2.2
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",4,2.0
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,4,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,4,2.0
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,4,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,4,2.2
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",4,2.0
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,29,Inhalte werden mit konkreten Beispielen erläutert.,4,2.2
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,30,Die Lernziele sind mir bekannt.,4,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,31,Die Lernziele werden erreicht.,4,2.0
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",4,2.0
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",4,2.4
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,4,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,4,2.2
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,4,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,4,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,4,2.2
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",4,2.2
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",4,2.0
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,41,Inhalte werden in Diskussionen vertieft.,4,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,4,2.2
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",4,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,4,1.8
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",4,2.0
20,feedback_eigene Evaluation-20.csv,"Montag, 10. November 2025, 17:49",5,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,2,
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,27,2.814814815
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,2,Die Lernatmosphäre ist angenehm.,27,3.074074074
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,3,Das Lernen macht mir Spaß.,27,2.962962963
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,27,2.185185185
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,27,2.148148148
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,27,2.222222222
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,27,2.259259259
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,8,Die Inhalte sind verständlich.,27,2.185185185
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,27,1.740740741
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,10,ch komme thematisch mit.,27,1.814814815
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,27,1.592592593
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",27,2.444444444
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,13,Ich kann mir die neuen Themen gut merken.,27,2.444444444
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",27,2.62962963
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,27,2.407407407
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",27,2.148148148
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,27,2.481481481
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,27,3.185185185
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,27,2.592592593
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,27,2.296296296
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",27,2.666666667
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",27,2.37037037
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",27,2.925925926
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,27,2.037037037
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,27,2.148148148
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,27,2.259259259
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,27,Ich kann meine bisherigen beruflichen Erlebnisse einbringen.,27,2.148148148
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,28,"Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen",27,3.481481481
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,29,Inhalte werden mit konkreten Beispielen erläutert.,27,2.185185185
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,30,Die Lernziele sind mir bekannt.,27,2.259259259
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,31,Die Lernziele werden erreicht.,27,2.444444444
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,32,"Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.",27,3.407407407
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,33,"Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.",27,3.185185185
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,34,Die eingesetzten Medien sind für mein Verständnis hilfreich.,27,2.148148148
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,35,Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.,27,2.185185185
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,36,Ich kann das Gelernte bei der Bearbeitung üben.,27,3.074074074
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,37,Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.,27,3.222222222
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,38,Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.,27,3.074074074
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,39,"Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.",27,3.148148148
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,40,"Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.",27,3.074074074
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,41,Inhalte werden in Diskussionen vertieft.,27,2.037037037
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,42,Ich habe Gelegenheit das Gelernte zu reflektieren.,27,2.37037037
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,43,"In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.",27,1.962962963
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,44,Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen,27,2.111111111
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,45,"Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.",27,2.222222222
21,feedback_eigene Evaluation-21.csv,"Sonntag, 9. November 2025, 22:51",27,46,46,Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?,11,
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,1,Diese Berufliche Handlungssituation gefällt mir generell gut.,32,2.25
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,2,Die Lernatmosphäre ist angenehm.,32,2.15625
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,3,Das Lernen macht mir Spaß.,32,2.375
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,4,Ich finde die Bearbeitung für meinen Beruf nützlich.,32,1.8125
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,5,Zeit in die Bearbeitung zu investieren ist sinnvoll.,32,2.0
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,6,Ich kann die Bearbeitungsinhalte in meinem Beruf anwenden.,32,1.71875
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,7,Ich ziehe persönlichen Nutzen aus der Bearbeitung.,32,2.125
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,8,Die Inhalte sind verständlich.,32,1.59375
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,9,Die Sprache (Fremd- und Fachwörter) ist verständlich.,32,1.34375
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,10,ch komme thematisch mit.,32,1.375
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,11,Die Zeit ist ausreichend für die bearbeiteten Themen.,32,1.46875
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,12,"Ich habe den Eindruck, mein Wissen erweitert sich langfristig.",32,2.3125
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,13,Ich kann mir die neuen Themen gut merken.,32,2.0625
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,14,"Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.",32,2.34375
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,15,Ich werde das Gelernte im beruflichen Alltag anwenden.,32,2.0
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,16,"Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.",32,1.8125
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,17,Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.,32,2.0625
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,18,Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.,32,2.875
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,19,Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.,32,2.34375
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,20,Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.,32,2.09375
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,21,"Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.",32,2.90625
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,22,"Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.",32,2.375
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,23,"In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.",32,2.65625
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,24,Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.,32,1.6875
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,25,Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.,31,1.53125
22,feedback_eigene Evaluation-22.csv,"Sonntag, 9. November 2025, 22:51",32,46,26,Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.,32,1.65625
